name	type	taxonid	kingdom	phylum	class	order	family	genus	species
B07118_Parcubacteria bacterium GW2011_GWF2_43_38	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07119_Parcubacteria (Moranbacteria) bacterium GW2011_GWF1_44_4	rRNA_5S	1618719	Bacteria	Candidatus Moranbacteria	NA	NA	NA	NA	NA
B07120_Parcubacteria (Yanofskybacteria) bacterium GW2011_GWF2_43_596	rRNA_5S	1619035	Bacteria	Candidatus Yanofskybacteria	NA	NA	NA	NA	NA
B07121_Parcubacteria bacterium GW2011_GWB1_43_6	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07122_Parcubacteria (Nomurabacteria) bacterium GW2011_GWB1_43_7	rRNA_5S	1618747	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
B07123_Parcubacteria (Nomurabacteria) bacterium GW2011_GWF2_43_8	rRNA_5S	1618779	Bacteria	Candidatus Nomurabacteria	NA	NA	NA	NA	NA
B07124_Parcubacteria (Magasanikbacteria) bacterium GW2011_GWA2_43_9	rRNA_5S	1619040	Bacteria	Candidatus Magasanikbacteria	NA	NA	NA	NA	NA
B07125_Parcubacteria bacterium GW2011_GWA2_43_9b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07126_Parcubacteria bacterium GW2011_GWC1_44_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07127_Parcubacteria (Wolfebacteria) bacterium GW2011_GWB1_47_243	rRNA_5S	1619008	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07128_Parcubacteria (Moranbacteria) bacterium GW2011_GWF2_44_10	rRNA_5S	1618726	Bacteria	Candidatus Moranbacteria	NA	NA	NA	NA	NA
B07129_Parcubacteria (Giovannonibacteria) bacterium GW2011_GWA2_44_13b	rRNA_5S	1618647	Bacteria	Candidatus Giovannonibacteria	NA	NA	NA	NA	NA
B07130_Parcubacteria (Wolfebacteria) bacterium GW2011_GWE2_44_13	rRNA_5S	1619017	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07131_Parcubacteria bacterium GW2011_GWA2_44_15	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07132_Parcubacteria bacterium GW2011_GWC2_44_17	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07133_Parcubacteria bacterium GW2011_GWF2_44_17	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07134_Parcubacteria (Wolfebacteria) bacterium GW2011_GWE2_47_12	rRNA_5S	1619018	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07135_Parcubacteria (Yanofskybacteria) bacterium GW2011_GWF1_44_227	rRNA_5S	1619034	Bacteria	Candidatus Yanofskybacteria	NA	NA	NA	NA	NA
B07136_Parcubacteria (Giovannonibacteria) bacterium GW2011_GWB1_44_23	rRNA_5S	1618652	Bacteria	Candidatus Giovannonibacteria	NA	NA	NA	NA	NA
B07137_Parcubacteria (Wolfebacteria) bacterium GW2011_GWA1_44_24	rRNA_5S	1619002	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07138_Parcubacteria (Moranbacteria) bacterium GW2011_GWC2_45_10	rRNA_5S	1618700	Bacteria	Candidatus Moranbacteria	NA	NA	NA	NA	NA
B07139_Parcubacteria (Jorgensenbacteria) bacterium GW2011_GWA2_45_13	rRNA_5S	1618662	Bacteria	Candidatus Jorgensenbacteria	NA	NA	NA	NA	NA
B07140_Parcubacteria bacterium GW2011_GWC1_45_13	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07141_Parcubacteria bacterium GW2011_GWA2_45_15	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07142_Parcubacteria (Moranbacteria) bacterium GW2011_GWC1_45_18	rRNA_5S	1618696	Bacteria	Candidatus Moranbacteria	NA	NA	NA	NA	NA
B07143_Parcubacteria (Giovannonibacteria) bacterium GW2011_GWA2_45_21	rRNA_5S	1618649	Bacteria	Candidatus Giovannonibacteria	NA	NA	NA	NA	NA
B07144_Parcubacteria (Uhrbacteria) bacterium GW2011_GWE2_45_35	rRNA_5S	1618993	Bacteria	Candidatus Uhrbacteria	NA	NA	NA	NA	NA
B07145_Parcubacteria (Azambacteria) bacterium GW2011_GWC2_45_7b	rRNA_5S	1618621	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
B07146_Parcubacteria bacterium GW2011_GWB1_45_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07147_Parcubacteria (Giovannonibacteria) bacterium GW2011_GWB1_45_9b	rRNA_5S	1618653	Bacteria	Candidatus Giovannonibacteria	NA	NA	NA	NA	NA
B07148_Parcubacteria (Azambacteria) bacterium GW2011_GWA2_45_90	rRNA_5S	1618614	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
B07149_Parcubacteria bacterium GW2011_GWA2_46_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07150_Parcubacteria (Azambacteria) bacterium GW2011_GWC1_46_13	rRNA_5S	1618619	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
B07151_Parcubacteria (Azambacteria) bacterium GW2011_GWB1_46_27	rRNA_5S	1618617	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
B07152_Parcubacteria (Uhrbacteria) bacterium GW2011_GWF2_46_218	rRNA_5S	1619001	Bacteria	Candidatus Uhrbacteria	NA	NA	NA	NA	NA
B07153_Parcubacteria (Wolfebacteria) bacterium GW2011_GWC2_46_275	rRNA_5S	1619014	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07154_Parcubacteria (Azambacteria) bacterium GW2011_GWF2_46_32	rRNA_5S	1618628	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
B07155_Parcubacteria (Azambacteria) bacterium GW2011_GWB2_46_37	rRNA_5S	1618618	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
B07156_Parcubacteria (Azambacteria) bacterium GW2011_GWD2_46_48	rRNA_5S	1618623	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
B07157_Parcubacteria (Azambacteria) bacterium GW2011_GWE2_46_45	rRNA_5S	1618625	Bacteria	Candidatus Azambacteria	NA	NA	NA	NA	NA
B07158_Parcubacteria (Uhrbacteria) bacterium GW2011_GWE2_46_68	rRNA_5S	1618994	Bacteria	Candidatus Uhrbacteria	NA	NA	NA	NA	NA
B07159_Parcubacteria (Wolfebacteria) bacterium GW2011_GWB2_46_69	rRNA_5S	1619009	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07160_Parcubacteria bacterium GW2011_GWA2_46_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07161_Parcubacteria bacterium GW2011_GWA2_47_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07162_Parcubacteria (Moranbacteria) bacterium GW2011_GWE2_47_10	rRNA_5S	1618714	Bacteria	Candidatus Moranbacteria	NA	NA	NA	NA	NA
B07163_Parcubacteria (Wolfebacteria) bacterium GW2011_GWC1_47_103	rRNA_5S	1619012	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07164_Parcubacteria bacterium GW2011_GWA1_47_11	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07165_Parcubacteria bacterium GW2011_GWA1_47_11	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07166_Parcubacteria bacterium GW2011_GWA2_47_8b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07167_Parcubacteria (Yanofskybacteria) bacterium GW2011_GWA1_48_10	rRNA_5S	1619022	Bacteria	Candidatus Yanofskybacteria	NA	NA	NA	NA	NA
B07168_Parcubacteria (Wolfebacteria) bacterium GW2011_GWA2_47_9b	rRNA_5S	1619005	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07169_Parcubacteria (Jorgensenbacteria) bacterium GW2011_GWA1_48_11	rRNA_5S	1618660	Bacteria	Candidatus Jorgensenbacteria	NA	NA	NA	NA	NA
B07170_Parcubacteria (Yanofskybacteria) bacterium GW2011_GWC1_48_11	rRNA_5S	1619027	Bacteria	Candidatus Yanofskybacteria	NA	NA	NA	NA	NA
B07171_Parcubacteria bacterium GW2011_GWA1_48_11b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07172_Parcubacteria bacterium GW2011_GWA1_48_11b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07173_Parcubacteria (Jorgensenbacteria) bacterium GW2011_GWA1_48_13	rRNA_5S	1618661	Bacteria	Candidatus Jorgensenbacteria	NA	NA	NA	NA	NA
B07174_Parcubacteria bacterium GW2011_GWC2_48_17	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07175_Parcubacteria bacterium GW2011_GWB1_48_6	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07176_Parcubacteria (Wolfebacteria) bacterium GW2011_GWE1_48_7	rRNA_5S	1619016	Bacteria	Candidatus Wolfebacteria	NA	NA	NA	NA	NA
B07177_Parcubacteria (Jorgensenbacteria) bacterium GW2011_GWC1_48_8	rRNA_5S	1618666	Bacteria	Candidatus Jorgensenbacteria	NA	NA	NA	NA	NA
B07178_Parcubacteria (Jorgensenbacteria) bacterium GW2011_GWC1_48_8	rRNA_5S	1618666	Bacteria	Candidatus Jorgensenbacteria	NA	NA	NA	NA	NA
B07179_Parcubacteria bacterium GW2011_GWA2_48_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07180_Parcubacteria bacterium GW2011_GWB1_49_12	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07181_Parcubacteria (Kaiserbacteria) bacterium GW2011_GWC2_49_12	rRNA_5S	1618675	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
B07182_Parcubacteria (Moranbacteria) bacterium GW2011_GWE1_49_15	rRNA_5S	1618710	Bacteria	Candidatus Moranbacteria	NA	NA	NA	NA	NA
B07183_Parcubacteria bacterium GW2011_GWA1_49_26	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07184_Parcubacteria bacterium GW2011_GWA2_49_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07185_Parcubacteria bacterium GW2011_GWC2_49_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07186_Parcubacteria (Jorgensenbacteria) bacterium GW2011_GWB1_49_9	rRNA_5S	1618664	Bacteria	Candidatus Jorgensenbacteria	NA	NA	NA	NA	NA
B07187_Parcubacteria bacterium GW2011_GWA2_50_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07188_Parcubacteria (Jorgensenbacteria) bacterium GW2011_GWB1_50_10	rRNA_5S	1618665	Bacteria	Candidatus Jorgensenbacteria	NA	NA	NA	NA	NA
B07189_Parcubacteria bacterium GW2011_GWA1_50_14	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07190_Parcubacteria (Kaiserbacteria) bacterium GW2011_GWA1_50_28	rRNA_5S	1618668	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
B07191_Parcubacteria (Adlerbacteria) bacterium GW2011_GWC1_50_9	rRNA_5S	1618608	Bacteria	Candidatus Adlerbacteria	NA	NA	NA	NA	NA
B07192_Parcubacteria bacterium GW2011_GWF2_50_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07193_Parcubacteria bacterium GW2011_GWC1_51_35	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07194_Parcubacteria bacterium GW2011_GWF2_52_12	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07195_Parcubacteria bacterium GW2011_GWF1_52_5	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07196_Parcubacteria (Uhrbacteria) bacterium GW2011_GWD2_52_7	rRNA_5S	1618989	Bacteria	Candidatus Uhrbacteria	NA	NA	NA	NA	NA
B07197_Parcubacteria (Kaiserbacteria) bacterium GW2011_GWC2_52_8b	rRNA_5S	1618676	Bacteria	Candidatus Kaiserbacteria	NA	NA	NA	NA	NA
B07198_Parcubacteria bacterium GW2011_GWB1_53_43	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07199_Parcubacteria (Giovannonibacteria) bacterium GW2011_GWA2_53_7	rRNA_5S	1618650	Bacteria	Candidatus Giovannonibacteria	NA	NA	NA	NA	NA
B07200_bacterium JKG1	rRNA_5S	1128421	Bacteria	NA	NA	NA	NA	NA	NA
B07201_bacterium UASB14	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07202_bacterium UASB270	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07203_bacterium YEK0313	rRNA_5S	1522316	Bacteria	NA	NA	NA	NA	NA	NA
B07204_bacterium MS4	rRNA_5S	1120746	Bacteria	NA	NA	NA	NA	NA	NA
B07205_bacterium MS4	rRNA_5S	1120746	Bacteria	NA	NA	NA	NA	NA	NA
B07206_Parcubacteria bacterium GW2011_GWA1_50_14	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07207_bacterium MS4	rRNA_5S	1120746	Bacteria	NA	NA	NA	NA	NA	NA
B07208_bacterium SIT7	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07209_bacterium SIT7	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07210_bacterium GW2011_GWA1_44_22	rRNA_5S	1620410	Bacteria	NA	NA	NA	NA	NA	NA
B07211_bacterium GW2011_GWC1_52_13	rRNA_5S	1620413	Bacteria	NA	NA	NA	NA	NA	NA
B07212_bacterium GW2011_GWB1_52_7	rRNA_5S	1620414	Bacteria	NA	NA	NA	NA	NA	NA
B07213_haloalkaliphilic bacterium ACht6-1	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07214_bacteria symbiont BFo2 of Frankliniella occidentalis	rRNA_5S	1628856	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
B07215_bacteria symbiont BFo2 of Frankliniella occidentalis	rRNA_5S	1628856	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
B07216_Atribacteria bacterium SCGC AAA252-M02	rRNA_5S	913317	Bacteria	Candidatus Atribacteria	NA	NA	NA	NA	NA
B07217_Atribacteria bacterium JGI 0000014-F07	rRNA_5S	1104602	Bacteria	Candidatus Atribacteria	NA	NA	NA	NA	NA
B07218_Atribacteria bacterium SCGC AAA255-G05	rRNA_5S	1047051	Bacteria	Candidatus Atribacteria	NA	NA	NA	NA	NA
B07219_Atribacteria bacterium JGI 0000079-L04	rRNA_5S	1104603	Bacteria	Candidatus Atribacteria	NA	NA	NA	NA	NA
B07220_Atribacteria bacterium SCGC AB-164-P05	rRNA_5S	1104597	Bacteria	Candidatus Atribacteria	NA	NA	NA	NA	NA
B07221_Atribacteria bacterium SCGC AB-164-M20	rRNA_5S	1104600	Bacteria	Candidatus Atribacteria	NA	NA	NA	NA	NA
B07222_Atribacteria bacterium JGI OTU-1	rRNA_5S	1383026	Bacteria	Candidatus Atribacteria	NA	NA	NA	NA	NA
B07223_bacteria symbiont BFo1 of Frankliniella occidentalis	rRNA_5S	1628855	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	NA	NA
B07224_Atribacteria bacterium JGI 0000014-F07	rRNA_5S	1104602	Bacteria	Candidatus Atribacteria	NA	NA	NA	NA	NA
B07225_Microgenomates bacterium SCGC AAA040-P11	rRNA_5S	699263	Bacteria	Candidatus Microgenomates	NA	NA	NA	NA	NA
B07226_Microgenomates bacterium SCGC AAA011-A19	rRNA_5S	1104607	Bacteria	Candidatus Microgenomates	NA	NA	NA	NA	NA
B07227_Microgenomates bacterium SCGC AAA011-B20	rRNA_5S	1104610	Bacteria	Candidatus Microgenomates	NA	NA	NA	NA	NA
B07228_Microgenomates bacterium SCGC AAA011-L05	rRNA_5S	1104615	Bacteria	Candidatus Microgenomates	NA	NA	NA	NA	NA
B07229_Microgenomates bacterium SCGC AAA011-I21	rRNA_5S	1104614	Bacteria	Candidatus Microgenomates	NA	NA	NA	NA	NA
B07236_bacterium UW 659-2-F09	rRNA_5S	1207071	Bacteria	NA	NA	NA	NA	NA	NA
B07237_bacterium UW 659-2-F09	rRNA_5S	1207071	Bacteria	NA	NA	NA	NA	NA	NA
B07238_bacterium UW 659-2-F09	rRNA_5S	1207071	Bacteria	NA	NA	NA	NA	NA	NA
B07239_Microgenomates (Roizmanbacteria) bacterium GW2011_GWC1_37_12	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07240_Microgenomates (Daviesbacteria) bacterium GW2011_GWB1_36_5	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07241_Microgenomates (Pacebacteria) bacterium GW2011_GWF1_36_5	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07242_Microgenomates (Daviesbacteria) bacterium GW2011_GWA1_36_8	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07243_Microgenomates (Woesebacteria) bacterium GW2011_GWA1_37_8	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07244_Microgenomates (Shapirobacteria) bacterium GW2011_GWE1_38_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07245_Microgenomates (Shapirobacteria) bacterium GW2011_GWF1_38_23	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07246_Microgenomates (Daviesbacteria) bacterium GW2011_GWA2_38_24	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07247_Microgenomates (Shapirobacteria) bacterium GW2011_GWE2_38_30	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07248_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_38_5	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07249_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_38_5b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07250_Microgenomates (Daviesbacteria) bacterium GW2011_GWF2_38_6	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07251_Microgenomates (Daviesbacteria) bacterium GW2011_GWA1_38_7	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07252_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_38_8b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07253_Microgenomates (Pacebacteria) bacterium GW2011_GWF2_38_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07254_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_39_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07255_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_39_10b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07256_Microgenomates (Woesebacteria) bacterium GW2011_GWA1_39_12	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07257_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_39_12	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07258_Microgenomates (Woesebacteria) bacterium GW2011_GWA1_39_21	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07259_Microgenomates (Gottesmanbacteria) bacterium GW2011_GWC2_42_8	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07260_Microgenomates (Woesebacteria) bacterium GW2011_GWA1_40_43	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07261_Microgenomates (Daviesbacteria) bacterium GW2011_GWC1_40_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07262_Microgenomates (Levybacteria) bacterium GW2011_GWA2_40_8	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07263_Microgenomates (Collierbacteria) bacterium GW2011_GWD2_42_50	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07264_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_41_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07265_Microgenomates (Woesebacteria) bacterium GW2011_GWC2_40_30	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07266_Microgenomates (Levybacteria) bacterium GW2011_GWC2_40_7	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07267_Microgenomates (Roizmanbacteria) bacterium GW2011_GWB1_40_7	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07268_Microgenomates (Woesebacteria) bacterium GW2011_GWC1_43_10b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07269_Microgenomates (Woesebacteria) bacterium GW2011_GWA1_39_21b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07270_Microgenomates (Woesebacteria) bacterium GW2011_GWA1_40_45	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07271_Microgenomates (Daviesbacteria) bacterium GW2011_GWA2_39_33	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07272_Microgenomates (Daviesbacteria) bacterium GW2011_GWA2_39_33	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07273_Microgenomates (Woesebacteria) bacterium GW2011_GWC1_42_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07274_Microgenomates (Daviesbacteria) bacterium GW2011_GWB1_39_5	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07275_Microgenomates (Gottesmanbacteria) bacterium GW2011_GWC1_43_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07276_Microgenomates (Daviesbacteria) bacterium GW2011_GWA1_41_61	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07277_Microgenomates (Amesbacteria) bacterium GW2011_GWA1_44_24	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07278_Microgenomates (Gottesmanbacteria) bacterium GW2011_GWA1_42_26	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07279_Microgenomates (Collierbacteria) bacterium GW2011_GWD1_44_27	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07280_Microgenomates (Gottesmanbacteria) bacterium GW2011_GWB1_43_11	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07281_Microgenomates bacterium GW2011_GWC1_43_11	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07282_Microgenomates bacterium GW2011_GWC1_43_13	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07283_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_43_14	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07284_Microgenomates (Gottesmanbacteria) bacterium GW2011_GWA1_44_24b	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07285_Microgenomates (Collierbacteria) bacterium GW2011_GWB1_44_35	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07286_Microgenomates bacterium GW2011_GWF1_44_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07287_Microgenomates (Gottesmanbacteria) bacterium GW2011_GWB1_44_11c	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07288_Microgenomates bacterium GW2011_GWD1_47_13	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07289_Microgenomates (Collierbacteria) bacterium GW2011_GWA1_44_12	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07290_Microgenomates (Collierbacteria) bacterium GW2011_GWF1_44_12	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07291_Microgenomates (Collierbacteria) bacterium GW2011_GWC2_44_13	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07292_Microgenomates (Collierbacteria) bacterium GW2011_GWB2_44_22	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07293_Microgenomates (Woesebacteria) bacterium GW2011_GWA1_44_23	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07294_Microgenomates (Collierbacteria) bacterium GW2011_GWD2_45_10	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07295_Microgenomates (Woesebacteria) bacterium GW2011_GWE1_45_18	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07296_Microgenomates (Collierbacteria) bacterium GW2011_GWC1_45_47	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07297_Microgenomates (Woesebacteria) bacterium GW2011_GWB1_45_5	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07298_Microgenomates bacterium GW2011_GWF1_46_12	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07299_Microgenomates (Collierbacteria) bacterium GW2011_GWA2_46_26	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07300_Microgenomates (Collierbacteria) bacterium GW2011_GWA2_46_26	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07301_Microgenomates (Amesbacteria) bacterium GW2011_GWA1_46_35	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07302_Microgenomates bacterium GW2011_GWA1_46_7	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07303_Microgenomates bacterium GW2011_GWA2_46_7	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07304_Microgenomates bacterium GW2011_GWB1_46_7	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07305_Microgenomates (Gottesmanbacteria) bacterium GW2011_GWA2_47_9	rRNA_5S	NA	NA	NA	NA	NA	NA	NA	NA
B07306_Latescibacteria bacterium SCGC AAA252-B13	rRNA_5S	910048	Bacteria	Candidatus Latescibacteria	NA	NA	NA	NA	NA
B07307_candidate division TM7 single-cell isolate TM7c	rRNA_5S	447456	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	NA
B07308_candidate division TM7 bacterium JGI 0001002-L20	rRNA_5S	1094954	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	NA
B07309_Candidatus Saccharibacteria bacterium GW2011_GWC2_48_9	rRNA_5S	1619071	Bacteria	Candidatus Saccharibacteria	NA	NA	NA	NA	NA
B07310_candidate division WS6 bacterium GW2011_GWA2_37_6	rRNA_5S	1619087	Bacteria	NA	NA	NA	NA	NA	NA
B07311_candidate division WS6 bacterium GW2011_GWB1_33_6	rRNA_5S	1619088	Bacteria	NA	NA	NA	NA	NA	NA
B07312_candidate division WS6 bacterium GW2011_GWC2_36_7	rRNA_5S	1619091	Bacteria	NA	NA	NA	NA	NA	NA
B07313_candidate division TM6 bacterium JCVI TM6SC1	rRNA_5S	1306947	Bacteria	NA	NA	NA	NA	Vermiphilus	Vermiphilus pyriformis
B07314_candidate division TM6 bacterium GW2011_GWF2_28_16	rRNA_5S	1619077	Bacteria	NA	NA	NA	NA	NA	NA
B07315_candidate division TM6 bacterium GW2011_GWF2_37_49	rRNA_5S	1619083	Bacteria	NA	NA	NA	NA	NA	NA
B07316_candidate division TM6 bacterium GW2011_GWF2_36_131	rRNA_5S	1619081	Bacteria	NA	NA	NA	NA	NA	NA
B07317_candidate division TM6 bacterium GW2011_GWE2_36_25	rRNA_5S	1619074	Bacteria	NA	NA	NA	NA	NA	NA
B07318_candidate division TM6 bacterium GW2011_GWA2_36_9	rRNA_5S	1619072	Bacteria	NA	NA	NA	NA	NA	NA
B07319_candidate division TM6 bacterium GW2011_GWF2_30_66	rRNA_5S	1619078	Bacteria	NA	NA	NA	NA	NA	NA
B07320_candidate division TM6 bacterium GW2011_GWF2_36_6	rRNA_5S	1619082	Bacteria	NA	NA	NA	NA	NA	NA
